Time,MutualInformation,Variance,Count,SEM,n_particles,gain,kappa,tau
2.32,2.4055643,2.6834188,2048,0.036197554,1024,4.444444444444445,100.0,2.0
2.33,2.4144888,2.7017741,2048,0.036321145,1024,4.444444444444445,100.0,2.0
2.34,2.420349,2.7148545,2048,0.03640896,1024,4.444444444444445,100.0,2.0
2.35,2.4257054,2.741228,2048,0.036585383,1024,4.444444444444445,100.0,2.0
2.36,2.434116,2.7491832,2048,0.03663843,1024,4.444444444444445,100.0,2.0
2.37,2.443381,2.7365067,2048,0.036553863,1024,4.444444444444445,100.0,2.0
2.38,2.4529476,2.7565155,2048,0.03668726,1024,4.444444444444445,100.0,2.0
2.39,2.4610348,2.75324,2048,0.036665455,1024,4.444444444444445,100.0,2.0
2.4,2.4693289,2.7633295,2048,0.036732573,1024,4.444444444444445,100.0,2.0
2.41,2.485093,2.742982,2048,0.036597084,1024,4.444444444444445,100.0,2.0
2.42,2.4924345,2.7425332,2048,0.036594093,1024,4.444444444444445,100.0,2.0
2.43,2.5029945,2.7554483,2048,0.036680155,1024,4.444444444444445,100.0,2.0
2.44,2.5132213,2.7738628,2048,0.036802515,1024,4.444444444444445,100.0,2.0
2.45,2.52249,2.788881,2048,0.03690201,1024,4.444444444444445,100.0,2.0
2.46,2.5294747,2.8195705,2048,0.037104495,1024,4.444444444444445,100.0,2.0
2.47,2.5375175,2.8278897,2048,0.03715919,1024,4.444444444444445,100.0,2.0
2.48,2.549299,2.8385627,2048,0.037229247,1024,4.444444444444445,100.0,2.0
2.49,2.556253,2.8506348,2048,0.03730833,1024,4.444444444444445,100.0,2.0
2.5,2.569181,2.8601453,2048,0.037370514,1024,4.444444444444445,100.0,2.0
2.5100000000000002,2.573101,2.8649645,2048,0.037401985,1024,4.444444444444445,100.0,2.0
2.52,2.58116,2.8602808,2048,0.0373714,1024,4.444444444444445,100.0,2.0
2.5300000000000002,2.590469,2.8681145,2048,0.03742254,1024,4.444444444444445,100.0,2.0
2.54,2.604671,2.8863316,2048,0.0375412,1024,4.444444444444445,100.0,2.0
2.5500000000000003,2.614224,2.8947957,2048,0.037596203,1024,4.444444444444445,100.0,2.0
2.56,2.6223526,2.904488,2048,0.03765909,1024,4.444444444444445,100.0,2.0
2.57,2.630297,2.916673,2048,0.037738,1024,4.444444444444445,100.0,2.0
2.58,2.6409721,2.934654,2048,0.037854146,1024,4.444444444444445,100.0,2.0
2.59,2.647993,2.9509988,2048,0.03795942,1024,4.444444444444445,100.0,2.0
2.6,2.65592,2.9494026,2048,0.03794915,1024,4.444444444444445,100.0,2.0
2.61,2.6627676,2.9567525,2048,0.037996404,1024,4.444444444444445,100.0,2.0
2.62,2.6737301,2.9750566,2048,0.038113836,1024,4.444444444444445,100.0,2.0
2.63,2.6869612,2.9849265,2048,0.038177002,1024,4.444444444444445,100.0,2.0
2.64,2.6946425,3.0048842,2048,0.038304422,1024,4.444444444444445,100.0,2.0
2.65,2.7047925,3.0197964,2048,0.03839935,1024,4.444444444444445,100.0,2.0
2.66,2.7109056,3.0416074,2048,0.03853777,1024,4.444444444444445,100.0,2.0
2.67,2.7224183,3.04678,2048,0.038570527,1024,4.444444444444445,100.0,2.0
2.68,2.7335806,3.0706809,2048,0.038721517,1024,4.444444444444445,100.0,2.0
2.69,2.745377,3.0839322,2048,0.038804978,1024,4.444444444444445,100.0,2.0
2.7,2.7548466,3.1094136,2048,0.038964964,1024,4.444444444444445,100.0,2.0
2.71,2.7629957,3.1194997,2048,0.039028108,1024,4.444444444444445,100.0,2.0
2.72,2.774185,3.0988085,2048,0.03889846,1024,4.444444444444445,100.0,2.0
2.73,2.7743323,3.1010683,2048,0.03891264,1024,4.444444444444445,100.0,2.0
2.74,2.784562,3.1177068,2048,0.03901689,1024,4.444444444444445,100.0,2.0
2.75,2.7908585,3.1191125,2048,0.039025687,1024,4.444444444444445,100.0,2.0
2.7600000000000002,2.7972958,3.1460266,2048,0.039193697,1024,4.444444444444445,100.0,2.0
2.77,2.8032534,3.148614,2048,0.03920981,1024,4.444444444444445,100.0,2.0
2.7800000000000002,2.8056118,3.1642632,2048,0.03930713,1024,4.444444444444445,100.0,2.0
2.79,2.8158379,3.1727667,2048,0.03935991,1024,4.444444444444445,100.0,2.0
2.8000000000000003,2.8215706,3.2070067,2048,0.03957172,1024,4.444444444444445,100.0,2.0
2.81,2.8326905,3.209592,2048,0.03958767,1024,4.444444444444445,100.0,2.0
2.82,2.8449442,3.2019858,2048,0.039540734,1024,4.444444444444445,100.0,2.0
2.83,2.8502257,3.2306993,2048,0.039717626,1024,4.444444444444445,100.0,2.0
2.84,2.8564029,3.2620208,2048,0.039909694,1024,4.444444444444445,100.0,2.0
2.85,2.86506,3.2690659,2048,0.039952766,1024,4.444444444444445,100.0,2.0
2.86,2.8729467,3.2702866,2048,0.039960224,1024,4.444444444444445,100.0,2.0
2.87,2.8861928,3.2970138,2048,0.040123187,1024,4.444444444444445,100.0,2.0
2.88,2.8968163,3.311273,2048,0.040209856,1024,4.444444444444445,100.0,2.0
2.89,2.9079149,3.3280735,2048,0.040311735,1024,4.444444444444445,100.0,2.0
2.9,2.9210513,3.3373375,2048,0.0403678,1024,4.444444444444445,100.0,2.0
2.91,2.9284453,3.3379848,2048,0.040371716,1024,4.444444444444445,100.0,2.0
2.92,2.9369597,3.3305933,2048,0.04032699,1024,4.444444444444445,100.0,2.0
2.93,2.946897,3.357974,2048,0.040492415,1024,4.444444444444445,100.0,2.0
2.94,2.9541345,3.3773024,2048,0.040608786,1024,4.444444444444445,100.0,2.0
2.95,2.967649,3.384025,2048,0.040649183,1024,4.444444444444445,100.0,2.0
2.96,2.9792407,3.377686,2048,0.040611092,1024,4.444444444444445,100.0,2.0
2.97,2.988449,3.3957105,2048,0.040719304,1024,4.444444444444445,100.0,2.0
2.98,2.9974291,3.4023738,2048,0.040759236,1024,4.444444444444445,100.0,2.0
2.99,3.0071104,3.42455,2048,0.040891852,1024,4.444444444444445,100.0,2.0
3.0,3.0219877,3.430492,2048,0.040927313,1024,4.444444444444445,100.0,2.0
3.0100000000000002,3.0321517,3.4202955,2048,0.040866442,1024,4.444444444444445,100.0,2.0
3.02,3.0404313,3.4373095,2048,0.04096796,1024,4.444444444444445,100.0,2.0
3.0300000000000002,3.0450795,3.457419,2048,0.041087624,1024,4.444444444444445,100.0,2.0
3.04,3.059109,3.47928,2048,0.041217316,1024,4.444444444444445,100.0,2.0
3.0500000000000003,3.0744786,3.4912872,2048,0.041288376,1024,4.444444444444445,100.0,2.0
3.06,3.0827456,3.4964623,2048,0.041318968,1024,4.444444444444445,100.0,2.0
3.0700000000000003,3.0898128,3.524574,2048,0.041484736,1024,4.444444444444445,100.0,2.0
3.08,3.0963502,3.5366457,2048,0.041555718,1024,4.444444444444445,100.0,2.0
3.09,3.1085854,3.5647035,2048,0.041720234,1024,4.444444444444445,100.0,2.0
3.1,3.11762,3.5715413,2048,0.04176023,1024,4.444444444444445,100.0,2.0
3.11,3.1290011,3.596662,2048,0.041906834,1024,4.444444444444445,100.0,2.0
3.12,3.1437871,3.5905652,2048,0.041871298,1024,4.444444444444445,100.0,2.0
3.13,3.1543527,3.5932517,2048,0.04188696,1024,4.444444444444445,100.0,2.0
3.14,3.160965,3.6211605,2048,0.042049315,1024,4.444444444444445,100.0,2.0
3.15,3.1747773,3.627827,2048,0.042088002,1024,4.444444444444445,100.0,2.0
3.16,3.1845016,3.6573234,2048,0.042258754,1024,4.444444444444445,100.0,2.0
3.17,3.2015467,3.661577,2048,0.042283323,1024,4.444444444444445,100.0,2.0
3.18,3.2110105,3.678018,2048,0.042378146,1024,4.444444444444445,100.0,2.0
3.19,3.2235937,3.691306,2048,0.04245463,1024,4.444444444444445,100.0,2.0
3.2,3.2293503,3.7030966,2048,0.04252238,1024,4.444444444444445,100.0,2.0
3.21,3.2411356,3.6925714,2048,0.042461906,1024,4.444444444444445,100.0,2.0
3.22,3.256426,3.6964874,2048,0.042484414,1024,4.444444444444445,100.0,2.0
3.23,3.266078,3.7170467,2048,0.042602398,1024,4.444444444444445,100.0,2.0
3.24,3.2796986,3.736238,2048,0.042712234,1024,4.444444444444445,100.0,2.0
3.25,3.2890632,3.7476697,2048,0.042777527,1024,4.444444444444445,100.0,2.0
3.2600000000000002,3.2949307,3.7494216,2048,0.042787526,1024,4.444444444444445,100.0,2.0
3.27,3.2985723,3.7650445,2048,0.042876575,1024,4.444444444444445,100.0,2.0
3.2800000000000002,3.304279,3.77813,2048,0.042951018,1024,4.444444444444445,100.0,2.0
3.29,3.3076205,3.784357,2048,0.0429864,1024,4.444444444444445,100.0,2.0
3.3000000000000003,3.3186696,3.802572,2048,0.04308973,1024,4.444444444444445,100.0,2.0
3.31,3.3340726,3.8171406,2048,0.04317219,1024,4.444444444444445,100.0,2.0
3.3200000000000003,3.3425388,3.8386168,2048,0.043293472,1024,4.444444444444445,100.0,2.0
3.33,3.3505278,3.8454442,2048,0.043331955,1024,4.444444444444445,100.0,2.0
3.34,3.3621883,3.8600788,2048,0.043414332,1024,4.444444444444445,100.0,2.0
3.35,3.3742409,3.87198,2048,0.043481205,1024,4.444444444444445,100.0,2.0
3.36,3.384629,3.9041781,2048,0.04366162,1024,4.444444444444445,100.0,2.0
3.37,3.388464,3.917807,2048,0.04373776,1024,4.444444444444445,100.0,2.0
3.38,3.3935,3.9376283,2048,0.04384826,1024,4.444444444444445,100.0,2.0
3.39,3.4115815,3.9538412,2048,0.04393844,1024,4.444444444444445,100.0,2.0
3.4,3.4235954,3.9725337,2048,0.04404218,1024,4.444444444444445,100.0,2.0
3.41,3.4267025,3.964047,2048,0.043995112,1024,4.444444444444445,100.0,2.0
3.42,3.4378943,3.969832,2048,0.0440272,1024,4.444444444444445,100.0,2.0
3.43,3.4455032,3.9573069,2048,0.04395769,1024,4.444444444444445,100.0,2.0
3.44,3.4588866,3.9658084,2048,0.044004884,1024,4.444444444444445,100.0,2.0
3.45,3.4668937,3.975279,2048,0.044057395,1024,4.444444444444445,100.0,2.0
3.46,3.476664,3.9873328,2048,0.04412414,1024,4.444444444444445,100.0,2.0
3.47,3.490613,4.026648,2048,0.04434114,1024,4.444444444444445,100.0,2.0
3.48,3.4965467,4.0318136,2048,0.044369575,1024,4.444444444444445,100.0,2.0
3.49,3.5036716,4.0385857,2048,0.04440682,1024,4.444444444444445,100.0,2.0
3.5,3.5088394,4.0520415,2048,0.044480737,1024,4.444444444444445,100.0,2.0
3.5100000000000002,3.519979,4.068184,2048,0.04456925,1024,4.444444444444445,100.0,2.0
3.52,3.530233,4.0725965,2048,0.044593412,1024,4.444444444444445,100.0,2.0
3.5300000000000002,3.5418234,4.091913,2048,0.044699043,1024,4.444444444444445,100.0,2.0
3.54,3.5518663,4.1223106,2048,0.044864763,1024,4.444444444444445,100.0,2.0
3.5500000000000003,3.559701,4.1428084,2048,0.044976167,1024,4.444444444444445,100.0,2.0
3.56,3.5697765,4.1573577,2048,0.045055076,1024,4.444444444444445,100.0,2.0
3.5700000000000003,3.5808892,4.167792,2048,0.045111578,1024,4.444444444444445,100.0,2.0
3.58,3.5880861,4.1589937,2048,0.04506394,1024,4.444444444444445,100.0,2.0
3.59,3.5996609,4.184801,2048,0.04520354,1024,4.444444444444445,100.0,2.0
3.6,3.608271,4.218741,2048,0.045386475,1024,4.444444444444445,100.0,2.0
3.61,3.6185722,4.2451763,2048,0.045528453,1024,4.444444444444445,100.0,2.0
3.62,3.6272993,4.2414327,2048,0.045508374,1024,4.444444444444445,100.0,2.0
3.63,3.636036,4.260327,2048,0.045609623,1024,4.444444444444445,100.0,2.0
3.64,3.6464431,4.262476,2048,0.045621127,1024,4.444444444444445,100.0,2.0
3.65,3.656583,4.2693768,2048,0.04565804,1024,4.444444444444445,100.0,2.0
3.66,3.662672,4.3181915,2048,0.04591832,1024,4.444444444444445,100.0,2.0
3.67,3.669691,4.3294163,2048,0.04597796,1024,4.444444444444445,100.0,2.0
3.68,3.6782732,4.3336744,2048,0.046000566,1024,4.444444444444445,100.0,2.0
3.69,3.6852412,4.3594475,2048,0.046137147,1024,4.444444444444445,100.0,2.0
3.7,3.6963634,4.3708763,2048,0.046197586,1024,4.444444444444445,100.0,2.0
3.71,3.7057462,4.371731,2048,0.0462021,1024,4.444444444444445,100.0,2.0
3.72,3.7155347,4.3779783,2048,0.046235103,1024,4.444444444444445,100.0,2.0
3.73,3.723865,4.387218,2048,0.046283867,1024,4.444444444444445,100.0,2.0
3.74,3.7337954,4.4177523,2048,0.04644465,1024,4.444444444444445,100.0,2.0
3.75,3.7461305,4.428867,2048,0.04650304,1024,4.444444444444445,100.0,2.0
3.7600000000000002,3.7548,4.4432306,2048,0.04657839,1024,4.444444444444445,100.0,2.0
3.77,3.7601666,4.4518595,2048,0.046623595,1024,4.444444444444445,100.0,2.0
3.7800000000000002,3.7688508,4.4530983,2048,0.04663008,1024,4.444444444444445,100.0,2.0
3.79,3.7763293,4.443616,2048,0.046580408,1024,4.444444444444445,100.0,2.0
3.8000000000000003,3.7869911,4.4589624,2048,0.046660773,1024,4.444444444444445,100.0,2.0
3.81,3.7988763,4.4722104,2048,0.046730038,1024,4.444444444444445,100.0,2.0
3.8200000000000003,3.8086243,4.4786744,2048,0.046763796,1024,4.444444444444445,100.0,2.0
3.83,3.8182,4.5043163,2048,0.046897475,1024,4.444444444444445,100.0,2.0
3.84,3.8314586,4.4878693,2048,0.046811778,1024,4.444444444444445,100.0,2.0
3.85,3.8444457,4.480135,2048,0.046771422,1024,4.444444444444445,100.0,2.0
3.86,3.8546596,4.4902277,2048,0.046824075,1024,4.444444444444445,100.0,2.0
3.87,3.8691568,4.4980726,2048,0.04686496,1024,4.444444444444445,100.0,2.0
3.88,3.8819878,4.5136623,2048,0.046946105,1024,4.444444444444445,100.0,2.0
3.89,3.8867579,4.547883,2048,0.04712373,1024,4.444444444444445,100.0,2.0
3.9,3.8940992,4.5648623,2048,0.047211617,1024,4.444444444444445,100.0,2.0
3.91,3.9058733,4.5786805,2048,0.04728302,1024,4.444444444444445,100.0,2.0
3.92,3.9208322,4.557973,2048,0.047175977,1024,4.444444444444445,100.0,2.0
3.93,3.9293127,4.5454807,2048,0.047111284,1024,4.444444444444445,100.0,2.0
3.94,3.94137,4.551809,2048,0.047144067,1024,4.444444444444445,100.0,2.0
3.95,3.9532595,4.5395927,2048,0.04708076,1024,4.444444444444445,100.0,2.0
3.96,3.9627674,4.531422,2048,0.047038373,1024,4.444444444444445,100.0,2.0
3.97,3.9744039,4.540534,2048,0.047085643,1024,4.444444444444445,100.0,2.0
3.98,3.9886603,4.561121,2048,0.047192264,1024,4.444444444444445,100.0,2.0
3.99,3.9972377,4.5691085,2048,0.04723357,1024,4.444444444444445,100.0,2.0
4.0,4.0062184,4.574037,2048,0.047259036,1024,4.444444444444445,100.0,2.0
4.01,4.0144644,4.6081095,2048,0.04743473,1024,4.444444444444445,100.0,2.0
4.0200000000000005,4.0238953,4.6380095,2048,0.04758837,1024,4.444444444444445,100.0,2.0
4.03,4.0373845,4.6389055,2048,0.047592968,1024,4.444444444444445,100.0,2.0
4.04,4.047252,4.676994,2048,0.047787953,1024,4.444444444444445,100.0,2.0
4.05,4.0566163,4.6902075,2048,0.04785541,1024,4.444444444444445,100.0,2.0
4.0600000000000005,4.0645924,4.7031584,2048,0.047921438,1024,4.444444444444445,100.0,2.0
4.07,4.075682,4.741461,2048,0.048116177,1024,4.444444444444445,100.0,2.0
4.08,4.084735,4.748233,2048,0.048150524,1024,4.444444444444445,100.0,2.0
4.09,4.0909824,4.750179,2048,0.04816039,1024,4.444444444444445,100.0,2.0
4.1,4.0979767,4.7594795,2048,0.048207518,1024,4.444444444444445,100.0,2.0
4.11,4.11063,4.765981,2048,0.04824043,1024,4.444444444444445,100.0,2.0
4.12,4.1184187,4.777124,2048,0.04829679,1024,4.444444444444445,100.0,2.0
4.13,4.1277933,4.7944508,2048,0.048384298,1024,4.444444444444445,100.0,2.0
4.14,4.137454,4.808554,2048,0.04845541,1024,4.444444444444445,100.0,2.0
4.15,4.1497726,4.804049,2048,0.048432708,1024,4.444444444444445,100.0,2.0
4.16,4.162692,4.826045,2048,0.048543457,1024,4.444444444444445,100.0,2.0
4.17,4.172896,4.855561,2048,0.048691675,1024,4.444444444444445,100.0,2.0
4.18,4.1862984,4.8892393,2048,0.04886025,1024,4.444444444444445,100.0,2.0
4.19,4.1966352,4.8989925,2048,0.04890896,1024,4.444444444444445,100.0,2.0
4.2,4.20355,4.902652,2048,0.04892722,1024,4.444444444444445,100.0,2.0
4.21,4.212065,4.9186625,2048,0.049007047,1024,4.444444444444445,100.0,2.0
4.22,4.220534,4.919191,2048,0.04900968,1024,4.444444444444445,100.0,2.0
4.23,4.231342,4.9245434,2048,0.049036335,1024,4.444444444444445,100.0,2.0
4.24,4.2410226,4.94044,2048,0.04911542,1024,4.444444444444445,100.0,2.0
4.25,4.244682,4.9485803,2048,0.049155865,1024,4.444444444444445,100.0,2.0
4.26,4.256606,4.966425,2048,0.04924441,1024,4.444444444444445,100.0,2.0
4.2700000000000005,4.2628136,4.9975843,2048,0.04939865,1024,4.444444444444445,100.0,2.0
4.28,4.2734776,5.01356,2048,0.049477544,1024,4.444444444444445,100.0,2.0
4.29,4.2814217,5.0030103,2048,0.04942546,1024,4.444444444444445,100.0,2.0
4.3,4.293605,5.0262203,2048,0.049539976,1024,4.444444444444445,100.0,2.0
4.3100000000000005,4.298774,5.059726,2048,0.049704824,1024,4.444444444444445,100.0,2.0
4.32,4.3120236,5.057354,2048,0.04969317,1024,4.444444444444445,100.0,2.0
4.33,4.322396,5.068138,2048,0.049746122,1024,4.444444444444445,100.0,2.0
4.34,4.3279867,5.120185,2048,0.050000902,1024,4.444444444444445,100.0,2.0
4.3500000000000005,4.3407087,5.1168118,2048,0.04998443,1024,4.444444444444445,100.0,2.0
4.36,4.350092,5.15821,2048,0.050186224,1024,4.444444444444445,100.0,2.0
4.37,4.355734,5.1774054,2048,0.050279517,1024,4.444444444444445,100.0,2.0
4.38,4.363135,5.1869683,2048,0.05032593,1024,4.444444444444445,100.0,2.0
4.39,4.369882,5.198485,2048,0.05038177,1024,4.444444444444445,100.0,2.0
4.4,4.382416,5.1950874,2048,0.050365303,1024,4.444444444444445,100.0,2.0
4.41,4.3948874,5.1933613,2048,0.050356936,1024,4.444444444444445,100.0,2.0
4.42,4.400391,5.211567,2048,0.050445125,1024,4.444444444444445,100.0,2.0
4.43,4.413844,5.2140613,2048,0.050457194,1024,4.444444444444445,100.0,2.0
4.44,4.421314,5.2410336,2048,0.05058753,1024,4.444444444444445,100.0,2.0
4.45,4.4309025,5.237406,2048,0.050570022,1024,4.444444444444445,100.0,2.0
4.46,4.445281,5.2597046,2048,0.05067756,1024,4.444444444444445,100.0,2.0
4.47,4.456025,5.2634277,2048,0.050695494,1024,4.444444444444445,100.0,2.0
4.48,4.4662976,5.2803993,2048,0.05077716,1024,4.444444444444445,100.0,2.0
4.49,4.4752927,5.3066115,2048,0.050903033,1024,4.444444444444445,100.0,2.0
4.5,4.486034,5.3083067,2048,0.050911166,1024,4.444444444444445,100.0,2.0
4.51,4.4930067,5.323521,2048,0.050984073,1024,4.444444444444445,100.0,2.0
4.5200000000000005,4.5031185,5.326799,2048,0.050999764,1024,4.444444444444445,100.0,2.0
4.53,4.520961,5.3340106,2048,0.051034275,1024,4.444444444444445,100.0,2.0
4.54,4.5339947,5.3610315,2048,0.05116338,1024,4.444444444444445,100.0,2.0
4.55,4.544254,5.33183,2048,0.051023845,1024,4.444444444444445,100.0,2.0
4.5600000000000005,4.554264,5.35529,2048,0.051135972,1024,4.444444444444445,100.0,2.0
4.57,4.5612383,5.3882155,2048,0.05129293,1024,4.444444444444445,100.0,2.0
4.58,4.568806,5.4005103,2048,0.051351417,1024,4.444444444444445,100.0,2.0
4.59,4.571655,5.406705,2048,0.051380858,1024,4.444444444444445,100.0,2.0
4.6000000000000005,4.5805206,5.4356203,2048,0.051518068,1024,4.444444444444445,100.0,2.0
4.61,4.5879946,5.4495325,2048,0.051583957,1024,4.444444444444445,100.0,2.0
4.62,4.601065,5.4515924,2048,0.051593706,1024,4.444444444444445,100.0,2.0
4.63,4.6081157,5.447399,2048,0.051573858,1024,4.444444444444445,100.0,2.0
4.64,4.619586,5.4472303,2048,0.05157306,1024,4.444444444444445,100.0,2.0
4.65,4.6326246,5.434103,2048,0.051510878,1024,4.444444444444445,100.0,2.0
4.66,4.6450644,5.4503036,2048,0.051587604,1024,4.444444444444445,100.0,2.0
4.67,4.6590276,5.4813538,2048,0.051734343,1024,4.444444444444445,100.0,2.0
4.68,4.6692457,5.489625,2048,0.05177336,1024,4.444444444444445,100.0,2.0
4.69,4.6748486,5.5147066,2048,0.051891502,1024,4.444444444444445,100.0,2.0
4.7,4.686353,5.5270557,2048,0.051949568,1024,4.444444444444445,100.0,2.0
4.71,4.6888866,5.534361,2048,0.05198389,1024,4.444444444444445,100.0,2.0
4.72,4.7032137,5.5276403,2048,0.051952317,1024,4.444444444444445,100.0,2.0
4.73,4.711385,5.558317,2048,0.052096277,1024,4.444444444444445,100.0,2.0
4.74,4.72007,5.5406547,2048,0.05201344,1024,4.444444444444445,100.0,2.0
4.75,4.727745,5.567367,2048,0.05213867,1024,4.444444444444445,100.0,2.0
4.76,4.7394285,5.566274,2048,0.052133553,1024,4.444444444444445,100.0,2.0
4.7700000000000005,4.749087,5.5833263,2048,0.05221335,1024,4.444444444444445,100.0,2.0
4.78,4.7587442,5.5770674,2048,0.05218407,1024,4.444444444444445,100.0,2.0
4.79,4.7747583,5.5954423,2048,0.05226997,1024,4.444444444444445,100.0,2.0
4.8,4.786043,5.5935087,2048,0.052260935,1024,4.444444444444445,100.0,2.0
4.8100000000000005,4.8022165,5.619463,2048,0.052382044,1024,4.444444444444445,100.0,2.0
4.82,4.811925,5.6313915,2048,0.05243761,1024,4.444444444444445,100.0,2.0
4.83,4.822295,5.6231313,2048,0.052399136,1024,4.444444444444445,100.0,2.0
4.84,4.8365307,5.6425934,2048,0.05248974,1024,4.444444444444445,100.0,2.0
4.8500000000000005,4.838559,5.6669216,2048,0.05260277,1024,4.444444444444445,100.0,2.0
4.86,4.8460608,5.691011,2048,0.052714456,1024,4.444444444444445,100.0,2.0
4.87,4.859964,5.671923,2048,0.05262598,1024,4.444444444444445,100.0,2.0
4.88,4.872153,5.695305,2048,0.05273434,1024,4.444444444444445,100.0,2.0
4.89,4.8823705,5.713094,2048,0.052816633,1024,4.444444444444445,100.0,2.0
4.9,4.8914633,5.7038937,2048,0.052774087,1024,4.444444444444445,100.0,2.0
4.91,4.8976326,5.700263,2048,0.05275729,1024,4.444444444444445,100.0,2.0
4.92,4.907943,5.7100163,2048,0.052802403,1024,4.444444444444445,100.0,2.0
4.93,4.917428,5.730626,2048,0.05289761,1024,4.444444444444445,100.0,2.0
4.94,4.9352393,5.7178135,2048,0.052838445,1024,4.444444444444445,100.0,2.0
4.95,4.940668,5.7417574,2048,0.052948963,1024,4.444444444444445,100.0,2.0
4.96,4.9515476,5.725018,2048,0.052871723,1024,4.444444444444445,100.0,2.0
4.97,4.966589,5.737485,2048,0.052929256,1024,4.444444444444445,100.0,2.0
4.98,4.97628,5.755375,2048,0.05301171,1024,4.444444444444445,100.0,2.0
4.99,4.986555,5.755562,2048,0.053012572,1024,4.444444444444445,100.0,2.0
5.0,4.9977913,5.758729,2048,0.053027157,1024,4.444444444444445,100.0,2.0
0.01,0.038190085,0.05964603,2048,0.0053966693,1024,6.666666666666667,100.0,2.0
0.02,0.07774323,0.11537668,2048,0.0075057494,1024,6.666666666666667,100.0,2.0
0.03,0.096844226,0.16580981,2048,0.008997879,1024,6.666666666666667,100.0,2.0
0.04,0.12324707,0.20383388,2048,0.009976385,1024,6.666666666666667,100.0,2.0
0.05,0.14632596,0.22932369,2048,0.010581798,1024,6.666666666666667,100.0,2.0
0.06,0.17899334,0.25401503,2048,0.011136911,1024,6.666666666666667,100.0,2.0
0.07,0.20539254,0.28134608,2048,0.011720751,1024,6.666666666666667,100.0,2.0
0.08,0.22669855,0.31196132,2048,0.012341996,1024,6.666666666666667,100.0,2.0
0.09,0.25237986,0.33716166,2048,0.012830812,1024,6.666666666666667,100.0,2.0
0.1,0.2764657,0.35792235,2048,0.013219939,1024,6.666666666666667,100.0,2.0
0.11,0.28918868,0.3881239,2048,0.013766395,1024,6.666666666666667,100.0,2.0
0.12,0.31213844,0.39495188,2048,0.013886957,1024,6.666666666666667,100.0,2.0
0.13,0.33251327,0.40698072,2048,0.014096846,1024,6.666666666666667,100.0,2.0
0.14,0.34735137,0.41763788,2048,0.014280222,1024,6.666666666666667,100.0,2.0
0.15,0.36130947,0.44538242,2048,0.014746928,1024,6.666666666666667,100.0,2.0
0.16,0.38969362,0.45146874,2048,0.0148473475,1024,6.666666666666667,100.0,2.0
0.17,0.40853795,0.45401812,2048,0.014889209,1024,6.666666666666667,100.0,2.0
0.18,0.42478278,0.48492515,2048,0.015387652,1024,6.666666666666667,100.0,2.0
0.19,0.44723925,0.4787644,2048,0.015289594,1024,6.666666666666667,100.0,2.0
0.2,0.46633148,0.48462883,2048,0.01538295,1024,6.666666666666667,100.0,2.0
0.21,0.47414178,0.515459,2048,0.015864708,1024,6.666666666666667,100.0,2.0
0.22,0.48989916,0.51447743,2048,0.015849596,1024,6.666666666666667,100.0,2.0
0.23,0.51085603,0.51714504,2048,0.015890634,1024,6.666666666666667,100.0,2.0
0.24,0.52316463,0.51931167,2048,0.015923886,1024,6.666666666666667,100.0,2.0
0.25,0.5390524,0.5497148,2048,0.016383389,1024,6.666666666666667,100.0,2.0
0.26,0.5553316,0.55609226,2048,0.01647815,1024,6.666666666666667,100.0,2.0
0.27,0.5698427,0.5724598,2048,0.016718894,1024,6.666666666666667,100.0,2.0
0.28,0.5815259,0.60482424,2048,0.017185003,1024,6.666666666666667,100.0,2.0
0.29,0.59367394,0.6162513,2048,0.017346583,1024,6.666666666666667,100.0,2.0
0.3,0.6100563,0.6290142,2048,0.017525291,1024,6.666666666666667,100.0,2.0
0.31,0.6280173,0.6450419,2048,0.017747166,1024,6.666666666666667,100.0,2.0
0.32,0.64666176,0.66018236,2048,0.017954238,1024,6.666666666666667,100.0,2.0
0.33,0.66501045,0.6679765,2048,0.018059911,1024,6.666666666666667,100.0,2.0
0.34,0.6773206,0.69276536,2048,0.018391963,1024,6.666666666666667,100.0,2.0
0.35000000000000003,0.691491,0.6815968,2048,0.018243106,1024,6.666666666666667,100.0,2.0
0.36,0.70941263,0.6954243,2048,0.018427227,1024,6.666666666666667,100.0,2.0
0.37,0.7240258,0.71582353,2048,0.01869554,1024,6.666666666666667,100.0,2.0
0.38,0.7375781,0.736591,2048,0.018964797,1024,6.666666666666667,100.0,2.0
0.39,0.7524885,0.74082017,2048,0.019019164,1024,6.666666666666667,100.0,2.0
0.4,0.7663108,0.763345,2048,0.01930614,1024,6.666666666666667,100.0,2.0
0.41000000000000003,0.781518,0.76792943,2048,0.019364027,1024,6.666666666666667,100.0,2.0
0.42,0.8000456,0.766865,2048,0.019350601,1024,6.666666666666667,100.0,2.0
0.43,0.8134246,0.7741064,2048,0.01944175,1024,6.666666666666667,100.0,2.0
0.44,0.82658553,0.792215,2048,0.019667834,1024,6.666666666666667,100.0,2.0
0.45,0.8450776,0.8105096,2048,0.019893633,1024,6.666666666666667,100.0,2.0
0.46,0.85882396,0.83177394,2048,0.020152906,1024,6.666666666666667,100.0,2.0
0.47000000000000003,0.8773699,0.8326851,2048,0.020163942,1024,6.666666666666667,100.0,2.0
0.48,0.88963425,0.8643447,2048,0.020543693,1024,6.666666666666667,100.0,2.0
